90,3,485.00,467.61,306.13,349.49,1,1,1
90,5,1190.37,601.54,309.95,452.81,1,1,1
90,6,481.18,130.10,228.32,280.61,1,1,1
90,4,620.21,303.57,267.86,450.26,1,1,1
90,2,365.10,829.09,390.31,239.80,1,1,1
91,1,198.01,546.69,238.52,293.37,1,1,1
91,3,485.00,467.61,306.13,349.49,1,1,1
91,5,1190.37,601.54,309.95,452.81,1,1,1
91,4,620.21,303.57,267.86,450.26,1,1,1
91,2,365.10,829.09,390.31,239.80,1,1,1
91,6,435.26,109.69,206.64,306.13,1,1,1
92,1,198.01,546.69,238.52,293.37,1,1,1
92,3,485.00,467.61,306.13,349.49,1,1,1
92,5,1190.37,601.54,309.95,452.81,1,1,1
92,4,620.21,303.57,267.86,450.26,1,1,1
92,2,365.10,829.09,390.31,239.80,1,1,1
92,6,435.26,109.69,206.64,306.13,1,1,1
93,1,198.01,546.69,238.52,293.37,1,1,1
93,3,485.00,467.61,306.13,349.49,1,1,1
93,5,1190.37,601.54,309.95,452.81,1,1,1
93,4,620.21,303.57,267.86,450.26,1,1,1
93,2,365.10,829.09,390.31,239.80,1,1,1
93,6,435.26,109.69,206.64,306.13,1,1,1
94,1,198.01,546.69,238.52,293.37,1,1,1
94,3,485.00,467.61,306.13,349.49,1,1,1
94,5,1190.37,601.54,309.95,452.81,1,1,1
94,4,620.21,303.57,267.86,450.26,1,1,1
94,2,365.10,829.09,390.31,239.80,1,1,1
94,6,354.90,103.32,230.87,297.20,1,1,1
95,1,198.01,546.69,238.52,293.37,1,1,1
95,3,485.00,467.61,306.13,349.49,1,1,1
95,5,1190.37,601.54,309.95,452.81,1,1,1
95,4,620.21,303.57,267.86,450.26,1,1,1
95,2,365.10,829.09,390.31,239.80,1,1,1
95,6,354.90,103.32,230.87,297.20,1,1,1
96,1,198.01,546.69,238.52,293.37,1,1,1
96,3,485.00,467.61,306.13,349.49,1,1,1
96,5,1190.37,601.54,309.95,452.81,1,1,1
96,4,620.21,303.57,267.86,450.26,1,1,1
96,2,365.10,829.09,390.31,239.80,1,1,1
96,6,354.90,103.32,230.87,297.20,1,1,1
97,1,198.01,546.69,238.52,293.37,1,1,1
97,3,485.00,467.61,306.13,349.49,1,1,1
97,5,1190.37,601.54,309.95,452.81,1,1,1
97,4,620.21,303.57,267.86,450.26,1,1,1
97,2,365.10,829.09,390.31,239.80,1,1,1
97,6,354.90,103.32,230.87,297.20,1,1,1
98,1,198.01,546.69,238.52,293.37,1,1,1
98,3,485.00,467.61,306.13,349.49,1,1,1
98,5,1190.37,601.54,309.95,452.81,1,1,1
98,4,620.21,303.57,267.86,450.26,1,1,1
98,2,365.10,829.09,390.31,239.80,1,1,1
98,6,297.50,118.62,241.07,301.02,1,1,1
99,1,198.01,546.69,238.52,293.37,1,1,1
99,3,485.00,467.61,306.13,349.49,1,1,1
99,5,1190.37,601.54,309.95,452.81,1,1,1
99,4,620.21,303.57,267.86,450.26,1,1,1
99,2,365.10,829.09,390.31,239.80,1,1,1
99,6,297.50,118.62,241.07,301.02,1,1,1
100,1,198.01,546.69,238.52,293.37,1,1,1
100,3,485.00,467.61,306.13,349.49,1,1,1
100,5,1190.37,601.54,309.95,452.81,1,1,1
100,4,620.21,303.57,267.86,450.26,1,1,1
100,2,365.10,829.09,390.31,239.80,1,1,1
100,6,297.50,118.62,241.07,301.02,1,1,1
